,Magnitude,Place,Time,Longitude,Latitude,Depth
3921,4.6,"Volcano Islands, Japan region",1633219384835,143.4348,23.4423,35.0
3922,4.4,"Izu Islands, Japan region",1633191435399,142.6438,29.3753,10.0
3923,4.8,"70 km E of Ishinomaki, Japan",1633147297924,142.1025,38.4927,38.68
3924,4.1,"Bonin Islands, Japan region",1633100563319,139.8212,27.7448,471.79
3925,4.5,"63 km ENE of Nago, Japan",1633095204594,128.6032,26.767,35.0
3926,4.1,"69 km SSE of Kushiro, Japan",1633072470711,144.5444,42.362,71.32
3927,4.2,"Izu Islands, Japan region",1633033605741,142.0194,29.7505,10.0
3928,4.6,"61 km E of Ishinomaki, Japan",1632991531183,141.9969,38.5137,67.62
3929,4.2,"Izu Islands, Japan region",1632987815827,141.3069,31.8713,29.42
3930,4.4,"72 km ENE of Misawa, Japan",1632973944728,142.1415,41.0094,53.04
3931,4.4,"126 km NNW of Nago, Japan",1632953681747,127.6571,27.714,135.05
3932,4.5,"79 km SW of Naze, Japan",1632912819967,128.9451,27.8253,49.87
3933,6.1,"243 km NNW of Nanao, Japan",1632904625619,135.4527,38.8893,364.0
3934,4.5,"11 km E of Funaishikawa, Japan",1632886002682,140.6943,36.4576,57.6
3935,4.2,northwest of the Kuril Islands,1632836633515,149.5514,49.464,419.31
3936,4.4,"66 km N of Basco, Philippines",1632795240840,121.9111,21.0488,150.15
3937,4.3,"near the east coast of Honshu, Japan",1632756639142,141.9171,38.1263,57.48
3938,4.6,"38 km ESE of Kitaibaraki, Japan",1632741998310,141.1649,36.7055,50.4
3939,4.6,"59 km SSE of ?funato, Japan",1632740329791,142.0474,38.5989,59.21
3940,4.5,"Izu Islands, Japan region",1632693446770,139.1557,29.6271,424.15
3941,4.3,Mariana Islands region,1632638492916,144.9593,21.5948,49.73
3942,5.0,"37 km NNE of Hualien City, Taiwan",1632608479038,121.7428,24.2953,45.64
3943,4.5,"26 km ESE of Nishinoomote, Japan",1632606397948,131.2671,30.6821,38.37
3944,4.6,"Izu Islands, Japan region",1632589303188,141.7576,29.0401,34.98
3945,4.3,"Izu Islands, Japan region",1632501615295,138.8884,29.7072,414.21
3946,4.5,"21 km N of J?etsu, Japan",1632476891035,138.2813,37.3358,10.0
3947,4.4,"197 km SE of Katsuura, Japan",1632476191860,141.9384,33.9816,10.0
3948,4.5,"53 km SE of Ishinomaki, Japan",1632458655824,141.8037,38.1509,62.51
3949,4.1,"Bonin Islands, Japan region",1632370065610,139.7932,28.156,407.15
3950,4.5,"52 km WSW of Shikotan, Russia",1632252832811,146.1673,43.5585,74.66
3951,5.2,"Izu Islands, Japan region",1632219596265,142.3847,29.6532,10.0
3952,4.4,"37 km WNW of Hirara, Japan",1632199088757,124.9415,24.8977,65.02
3953,4.4,"87 km S of Kuril’sk, Russia",1632190369848,147.9099,44.4443,111.93
3954,4.3,"32 km WSW of Kuril’sk, Russia",1632117198331,147.51,45.0938,155.81
3955,4.4,"98 km E of Namie, Japan",1632067911710,142.1042,37.5858,35.0
3956,4.2,"22 km WSW of Hotaka, Japan",1632045857724,137.6419,36.276,6.46
3957,5.1,"15 km WSW of Toyoshina, Japan",1632039512645,137.7364,36.2633,10.0
3958,4.3,"61 km E of Yilan, Taiwan",1632026763424,122.3616,24.7245,101.75
3959,4.4,"6 km WSW of Funaishikawa, Japan",1632006471007,140.493,36.4505,72.26
3960,4.6,"120 km SE of Katsuura, Japan",1631997757583,141.1012,34.2715,10.0
3961,4.4,"49 km SE of Ishinomaki, Japan",1631910067813,141.7744,38.1671,45.53
3962,4.5,"61 km ENE of Namie, Japan",1631848571342,141.6016,37.7637,47.97
3963,4.0,"Bonin Islands, Japan region",1631785809560,140.1279,27.2182,354.08
3964,4.9,"52 km NNE of Nanao, Japan",1631785349509,137.2472,37.4707,10.0
3965,4.2,"118 km SE of Kuril’sk, Russia",1631775409633,148.9368,44.4746,45.16
3966,4.6,"77 km SE of ?funato, Japan",1631765309148,142.355,38.5782,35.0
3967,4.0,"Bonin Islands, Japan region",1631761802883,140.5518,27.2533,455.51
3968,4.7,"Izu Islands, Japan region",1631713653527,140.19,30.4392,10.0
3969,4.2,"88 km S of Hualien City, Taiwan",1631703051380,121.5235,23.1846,10.0
3970,4.4,"40 km ESE of ?hara, Japan",1631671783385,140.7817,35.0744,81.76
3971,5.8,"223 km SE of Shing?, Japan",1631573166357,137.8572,32.4784,370.0
3972,4.9,"19 km NNE of Puli, Taiwan",1631529688284,121.0521,24.1212,51.81
3973,4.9,"57 km ESE of Yamada, Japan",1631509187301,142.5974,39.3386,49.34
3974,4.2,"19 km SSE of Tateyama, Japan",1631482268050,139.9499,34.8195,57.26
3975,4.4,"88 km SE of Ishinomaki, Japan",1631464570229,141.9857,37.8372,42.47
3976,4.7,"Izu Islands, Japan region",1631424722802,139.0553,29.8833,431.72
3977,5.3,"234 km NNW of Kuril’sk, Russia",1631413945648,146.771,47.1933,358.0
3978,4.5,"16 km E of Tsukumiura, Japan",1631413024596,132.0425,33.0546,49.05
3979,4.4,"211 km ESE of Yamada, Japan",1631358010606,144.2236,38.7574,10.0
3980,4.2,"145 km SSE of Shizunai-furukawach?, Japan",1631326322449,143.1013,41.1445,38.37
3981,4.2,"102 km ENE of Misawa, Japan",1631281367504,142.5441,40.9779,55.74
3982,4.7,"51 km ESE of Hualien City, Taiwan",1631252702882,122.0885,23.8388,33.45
3983,4.3,"Izu Islands, Japan region",1631239824732,139.6106,31.0311,151.6
3984,4.7,"82 km ESE of Katsuren-haebaru, Japan",1631239286184,128.6551,26.0873,10.0
3985,4.2,"Hokkaido, Japan region",1631220566204,143.4135,42.7934,101.08
3986,4.5,"91 km ESE of Katsuren-haebaru, Japan",1631169893150,128.7383,26.0574,10.0
3987,5.4,"Izu Islands, Japan region",1631160709846,142.1808,29.3592,10.0
3988,4.1,"Bonin Islands, Japan region",1631151165734,139.7495,27.9713,492.98
3989,4.2,"59 km E of Iwaki, Japan",1631139415893,141.5455,37.1179,7.34
3990,4.6,"208 km SSE of Katsuura, Japan",1631116188549,141.1856,33.4062,32.02
3991,4.6,"Izu Islands, Japan region",1631068317426,141.912,30.6161,14.12
3992,4.5,"10 km S of Kamaishi, Japan",1631040083076,141.8615,39.1866,74.52
3993,4.5,"near the east coast of Honshu, Japan",1631021110499,141.3875,35.3614,35.0
3994,4.6,"41 km SSE of Kushima, Japan",1630961961975,131.4674,31.1673,45.94
3995,4.7,"66 km ESE of Kushiro, Japan",1630939802419,145.0948,42.697,49.73
3996,5.2,"62 km ESE of Hualien City, Taiwan",1630936823395,122.2045,23.8395,27.47
3997,4.4,"283 km ESE of Kamaishi, Japan",1630891331860,144.7289,38.0576,10.0
3998,4.3,"141 km E of Kuril’sk, Russia",1630861435798,149.6521,45.4681,116.16
3999,4.6,"112 km E of Mutsu, Japan",1630820939275,142.5583,41.2635,48.51
4000,4.5,"78 km ESE of Katsuren-haebaru, Japan",1630812352401,128.634,26.1381,10.0
4001,4.6,"Volcano Islands, Japan region",1630748498801,142.8679,24.1888,10.0
4002,4.2,"Bonin Islands, Japan region",1630740622929,139.3722,28.1854,491.29
4003,4.6,"Maug Islands region, Northern Mariana Islands",1630682657466,144.9587,20.7058,136.65
4004,5.8,"286 km E of Poronaysk, Russia",1630664066456,147.0217,49.4861,585.0
4005,4.6,"Izu Islands, Japan region",1630612505079,142.5831,29.1912,10.0
4006,4.4,"237 km E of Yamada, Japan",1630609428545,144.7136,39.489,10.0
4007,4.2,Taiwan,1630580221860,120.6215,23.2361,10.0
4008,4.4,"Izu Islands, Japan region",1630575328389,141.3338,29.6195,34.79
4009,4.2,"80 km ENE of Mutsu, Japan",1630539966747,142.158,41.4409,57.88
4010,4.6,"66 km ENE of Namie, Japan",1630523827386,141.6871,37.7211,65.05
4011,4.3,"78 km ENE of Namie, Japan",1630484201821,141.8461,37.6853,55.59
4012,4.3,"33 km ENE of Yujing, Taiwan",1630448876652,120.7389,23.2821,10.0
4013,4.2,"Bonin Islands, Japan region",1630446166041,143.5681,28.4488,10.0
4014,3.9,"10 km S of Tomakomai, Japan",1630441270397,141.6087,42.5469,106.81
4015,4.0,"11 km NNW of Tanabe, Japan",1630432512505,135.3042,33.8182,33.63
4016,4.3,"31 km SSE of Makurazaki, Japan",1630370068163,130.3913,30.9932,165.49
4017,4.5,"207 km E of Hasaki, Japan",1630203473053,143.1154,35.9253,10.0
4018,4.5,"123 km SSW of Itoman, Japan",1630190158895,127.0627,25.1554,10.0
4019,4.5,"118 km SSW of Itoman, Japan",1630187917576,127.0495,25.2188,10.0
4020,4.2,"214 km ESE of Hirara, Japan",1630069885957,127.2022,23.9505,10.0
4021,4.3,"6 km WSW of K?riyama, Japan",1630037051763,140.3184,37.3693,103.86
4022,4.2,Kuril Islands,1630031456273,147.4806,44.8948,129.02
4023,5.0,"59 km ESE of Takahagi, Japan",1630010944823,141.2803,36.4405,26.49
4024,4.8,"45 km ESE of Hitachi, Japan",1630010767717,141.1201,36.4446,34.35
4025,4.8,"80 km NNE of Yonakuni, Japan",1629947061629,123.4191,25.0879,121.86
4026,4.4,"Izu Islands, Japan region",1629946223435,141.4545,29.6189,35.0
4027,4.5,"169 km E of Hasaki, Japan",1629945999621,142.6939,35.9065,10.0
4028,4.0,"169 km S of Yonakuni, Japan",1629900667430,122.9562,22.9381,19.94
4029,4.5,"Izu Islands, Japan region",1629888817482,141.2841,29.6495,34.93
4030,4.4,"Izu Islands, Japan region",1629888345525,141.4937,29.5685,35.0
4031,5.1,"Izu Islands, Japan region",1629886697193,141.4309,29.6692,40.06
4032,4.3,"6 km N of Naka, Japan",1629875642460,140.1731,36.1057,44.85
4033,5.1,"104 km S of Naze, Japan",1629833883359,129.4211,27.4276,10.0
4034,4.8,"Izu Islands, Japan region",1629808676859,141.5611,29.6809,38.78
4035,4.2,"39 km NNW of Obama, Japan",1629800420261,135.5134,35.7959,358.19
4036,4.5,"76 km S of Kuril’sk, Russia",1629777040748,147.698,44.5513,102.21
4037,5.0,"Volcano Islands, Japan region",1629766608136,144.6872,23.133,10.0
4038,4.3,"150 km E of Yamada, Japan",1629762576856,143.6793,39.3093,19.68
4039,4.3,Mariana Islands region,1629760454101,142.9981,21.7532,295.1
4040,4.2,"Izu Islands, Japan region",1629753530329,142.694,31.5274,10.0
4041,4.2,"79 km SW of Ishigaki, Japan",1629746363852,123.6157,23.8243,30.52
4042,4.8,"65 km E of Yilan, Taiwan",1629716198417,122.4006,24.7034,10.0
4043,4.2,"Bonin Islands, Japan region",1629707491397,139.8382,27.8519,492.44
4044,4.7,"257 km SSE of Kushiro, Japan",1629681862465,145.072,40.7181,10.0
4045,4.4,"4 km SE of Ichinohe, Japan",1629659818623,141.3309,40.1927,97.72
4046,4.5,"Volcano Islands, Japan region",1629638584401,144.2639,23.618,10.0
4047,4.2,"15 km ENE of Yujing, Taiwan",1629633122506,120.5965,23.182,15.24
4048,5.3,"69 km E of Namie, Japan",1629599075187,141.7748,37.582,56.96
4049,5.2,"153 km ENE of Hasaki, Japan",1629582939639,142.4909,36.0387,10.0
4050,4.7,"190 km SE of Katsuura, Japan",1629575116660,141.5463,33.7652,10.0
4051,4.2,"51 km SE of Shizunai-furukawach?, Japan",1629561684366,142.7306,41.958,73.29
4052,4.4,"87 km NNE of Abashiri, Japan",1629524095449,144.7547,44.7244,23.35
4053,4.2,"100 km S of Kuril’sk, Russia",1629516368910,147.9878,44.3301,106.84
4054,4.6,"163 km NW of Sinan, South Korea",1629506442457,124.6625,35.7064,10.0
4055,4.4,"8 km ENE of Yachimata, Japan",1629492854711,140.4007,35.6839,48.05
4056,4.3,"88 km NNE of Abashiri, Japan",1629485892632,144.7527,44.735,10.0
4057,4.9,"Maug Islands region, Northern Mariana Islands",1629473838734,145.3611,20.5491,87.63
4058,4.3,"70 km ENE of Mutsu, Japan",1629415813777,142.022,41.4839,57.49
4059,4.3,"11 km SE of Hualien City, Taiwan",1629387272167,121.6714,23.8902,9.74
4060,4.7,"12 km SE of Hualien City, Taiwan",1629359455273,121.6815,23.8849,10.0
4061,4.5,"Izu Islands, Japan region",1629340562845,141.3068,29.4973,41.27
4062,4.3,"Izu Islands, Japan region",1629280207192,141.2019,29.5117,31.33
4063,5.1,"Izu Islands, Japan region",1629279847999,141.4379,29.6565,39.23
4064,4.5,"Bonin Islands, Japan region",1629257735901,142.2109,28.8901,20.25
4065,4.5,"14 km NNE of Sh?bara, Japan",1629217863796,133.0558,34.974,10.0
4066,4.8,"Izu Islands, Japan region",1629187185987,141.9307,32.7517,10.0
4067,4.5,Mariana Islands region,1629172487037,146.3023,21.3585,10.0
4068,4.3,"114 km SE of Ungsang-nodongjagu, North Korea",1629117153248,131.393,41.5979,559.68
4069,4.2,"103 km WSW of Kuril’sk, Russia",1629087374858,146.6737,44.8481,158.26
4070,4.3,"11 km NE of Nagahama, Japan",1629057793658,136.3642,35.4524,10.0
4071,4.6,"15 km SE of Basco, Philippines",1628959195042,122.0841,20.3567,10.0
4072,4.1,"Volcano Islands, Japan region",1628945701968,141.4304,24.5118,16.51
4073,4.2,"Ryukyu Islands, Japan",1628942038559,128.7547,26.2787,10.0
4074,4.4,"76 km SE of Shikotan, Russia",1628918799184,147.4853,43.3908,35.0
4075,4.5,"90 km ESE of Iwaki, Japan",1628832988472,141.8126,36.7118,11.85
4076,4.6,"Izu Islands, Japan region",1628819563038,141.1185,29.5407,58.86
4077,4.5,"35 km ESE of Takahagi, Japan",1628815730347,141.0737,36.5733,35.0
4078,4.6,"Volcano Islands, Japan region",1628815484413,143.7157,25.6995,10.0
4079,4.8,"17 km S of Yonakuni, Japan",1628808824300,122.9825,24.3127,45.13
4080,4.6,"23 km S of Katsuura, Japan",1628768171153,140.3363,34.9341,66.81
4081,4.4,"64 km E of Shikotan, Russia",1628757559282,147.528,43.7831,55.61
4082,4.4,"Bonin Islands, Japan region",1628657864850,143.0238,26.8765,10.0
4083,4.3,"134 km ENE of Hachinohe, Japan",1628638106388,142.9894,40.9394,43.92
4084,4.1,"219 km E of Korsakov, Russia",1628602621389,145.6461,46.5611,347.52
4085,5.0,"123 km SSE of Kuril’sk, Russia",1628597324988,148.3205,44.1574,35.0
4086,4.4,"69 km ESE of Takahagi, Japan",1628525709536,141.4276,36.4659,37.3
4087,4.3,"Bonin Islands, Japan region",1628492969561,142.3487,28.4443,10.0
4088,4.4,"72 km ESE of Nemuro, Japan",1628415452001,146.4227,43.1193,67.47
4089,4.0,"73 km E of Mutsu, Japan",1628403361899,142.0761,41.4144,64.73
4090,4.4,"55 km E of Yilan, Taiwan",1628315039165,122.2968,24.7034,7.77
4091,4.5,"13 km NNE of Wakuya, Japan",1628267450201,141.1684,38.6621,108.56
4092,4.6,"91 km SE of Lugu, Taiwan",1628249952175,121.3694,23.1525,17.04
4093,5.2,"91 km E of Yujing, Taiwan",1628248349968,121.3586,23.1108,7.27
4094,5.3,"49 km E of Yilan, Taiwan",1628237464405,122.2411,24.7518,10.0
4095,4.2,Kuril Islands,1628212733923,147.664,44.5283,165.66
4096,4.5,"90 km NE of Hasaki, Japan",1628197812831,141.5916,36.2666,35.0
4097,4.4,"15 km SW of Yonakuni, Japan",1628129648653,122.9043,24.3588,46.83
4098,4.3,"65 km E of Yilan, Taiwan",1628119693935,122.3945,24.7973,15.49
4099,5.1,"52 km E of Yilan, Taiwan",1628114187073,122.2717,24.7534,10.0
4100,4.7,"54 km E of Yilan, Taiwan",1628114004205,122.2861,24.6792,12.38
4101,5.8,"56 km E of Yilan, Taiwan",1628113846473,122.3105,24.7827,10.0
4102,4.4,"Izu Islands, Japan region",1628088578771,141.7764,32.6158,10.0
4103,4.2,"Volcano Islands, Japan region",1628087502268,143.4106,22.2367,10.0
4104,4.3,"52 km ESE of Kitaibaraki, Japan",1628087036421,141.3199,36.6575,41.7
4105,4.2,"off the east coast of Honshu, Japan",1628078258853,142.529,35.8782,10.0
4106,4.4,"115 km ENE of Hasaki, Japan",1628072907213,142.0166,36.124,10.0
4107,4.8,"110 km ENE of Hasaki, Japan",1628069201802,141.8954,36.2366,27.08
4108,4.2,"130 km ENE of Hasaki, Japan",1628068848798,142.1607,36.2094,21.68
4109,4.5,"40 km SE of Iwaki, Japan",1628067802120,141.2449,36.8278,41.72
4110,4.8,"114 km ENE of Hasaki, Japan",1628057694893,141.9808,36.1777,10.0
4111,4.8,"106 km ENE of Hasaki, Japan",1628057306104,141.8615,36.2078,34.14
4112,4.1,"110 km ENE of Hasaki, Japan",1628053372107,141.9632,36.1178,30.51
4113,5.4,"105 km ENE of Hasaki, Japan",1628052025422,141.8625,36.1778,14.0
4114,4.6,"144 km ENE of Hasaki, Japan",1628050311664,142.3371,36.1826,10.0
4115,4.8,"124 km ENE of Hasaki, Japan",1628046337366,142.0519,36.258,10.0
4116,4.8,"118 km ENE of Hasaki, Japan",1628045784909,141.9935,36.2425,12.57
4117,4.1,"100 km ENE of Hasaki, Japan",1628044371988,141.8218,36.15,35.0
4118,4.2,"120 km ENE of Hasaki, Japan",1628043088784,142.0116,36.2458,32.29
4119,4.3,"126 km ENE of Hasaki, Japan",1628042205503,142.1333,36.1722,10.0
4120,4.2,"117 km ENE of Hasaki, Japan",1628039526907,141.9541,36.2756,36.29
4121,4.3,"115 km ENE of Hasaki, Japan",1628039398047,141.9604,36.2281,30.67
4122,4.3,"111 km ENE of Hasaki, Japan",1628039043407,141.9568,36.1619,19.79
4123,4.4,"130 km ENE of Hasaki, Japan",1628038412886,142.2197,36.077,10.0
4124,4.5,"99 km ENE of Hasaki, Japan",1628030946962,141.7882,36.1767,23.5
4125,4.9,"120 km ENE of Hasaki, Japan",1628028654707,142.0719,36.1428,10.0
4126,4.4,"125 km ENE of Hasaki, Japan",1628025476682,142.0744,36.2494,10.0
4127,4.5,"126 km ENE of Hasaki, Japan",1628024672049,142.1689,36.0787,10.0
4128,4.1,"126 km ENE of Hasaki, Japan",1628024631102,142.1031,36.2211,10.0
4129,4.2,"140 km ENE of Hasaki, Japan",1628024321016,142.3022,36.1542,10.0
4130,4.5,"117 km ENE of Hasaki, Japan",1628024031162,141.9691,36.2437,10.0
4131,4.4,"99 km ESE of Takahagi, Japan",1628024006214,141.7489,36.3955,24.63
4132,4.5,"144 km ENE of Hasaki, Japan",1628023808603,142.3469,36.1692,10.0
4133,5.2,"off the east coast of Honshu, Japan",1628023390211,142.1001,36.1397,10.0
4134,4.7,"112 km ENE of Hasaki, Japan",1628023369374,141.9301,36.2148,26.41
4135,4.9,"111 km ENE of Hasaki, Japan",1628023142843,141.9013,36.2381,23.53
4136,4.9,"127 km ENE of Hasaki, Japan",1628023037770,142.1403,36.1586,21.93
4137,5.8,"121 km ENE of Hasaki, Japan",1628022814791,142.1045,36.0981,27.0
4138,4.7,"107 km E of Namie, Japan",1627996820812,142.2019,37.3504,37.13
4139,4.5,"99 km E of Iwaki, Japan",1627994272955,141.9864,36.8907,35.0
4140,4.3,"79 km ENE of Shikotan, Russia",1627989831685,147.5807,44.1552,75.45
4141,4.6,"122 km ENE of Hasaki, Japan",1627989405780,142.0747,36.1887,20.12
4142,4.5,"112 km ENE of Hasaki, Japan",1627987659958,141.9399,36.1978,35.0
4143,4.4,"128 km ENE of Hasaki, Japan",1627987198793,142.1782,36.1162,10.0
4144,5.0,"111 km ENE of Hasaki, Japan",1627986557615,141.9343,36.1948,16.99
4145,4.0,"123 km SE of Shing?, Japan",1627981018202,137.0409,33.0535,400.49
4146,4.6,"110 km ENE of Hasaki, Japan",1627975703392,141.9275,36.1727,17.2
4147,4.5,"110 km ENE of Hasaki, Japan",1627970571676,141.8978,36.2176,16.03
4148,4.5,"23 km E of Niseko Town, Japan",1627965539328,140.9553,42.8193,146.05
4149,4.2,"21 km SSE of Jiufen, Taiwan",1627949131378,121.9372,24.9352,106.12
4150,4.4,"near the east coast of Honshu, Japan",1627940352534,141.9017,36.2416,15.48
4151,4.7,"103 km ENE of Hasaki, Japan",1627918532843,141.8431,36.1783,27.47
4152,4.2,"55 km ENE of Otrada, Russia",1627916030500,146.4946,44.2797,142.15
4153,4.8,"128 km ESE of Kuril’sk, Russia",1627914005235,149.4017,44.8086,35.0
4154,4.6,"Volcano Islands, Japan region",1627881759646,143.2701,22.729,113.02
4155,5.3,"123 km SSE of Kuril’sk, Russia",1627874938868,148.3143,44.1569,29.0
4156,4.4,"21 km N of Sh?bara, Japan",1627864647685,133.0453,35.0453,20.81
4157,4.2,"143 km SE of Hualien City, Taiwan",1627863095324,122.6178,23.085,10.0
4158,4.3,"58 km S of Tateyama, Japan",1627825829962,139.758,34.4672,123.4
4159,4.4,"47 km E of Nago, Japan",1627804398313,128.457,26.6916,32.14
4160,4.3,"204 km SE of Katsuura, Japan",1627732938587,141.9196,33.8656,10.0
4161,5.0,"16 km NNE of T?betsu, Japan",1627709165128,141.6214,43.3488,167.77
4162,4.7,"8 km SW of Anan, Japan",1627704585731,134.5869,33.8647,41.43
4163,4.6,"Izu Islands, Japan region",1627679430330,142.4591,29.5589,10.0
4164,4.2,"200 km SSE of Katsuura, Japan",1627639162412,141.15,33.4784,35.0
4165,4.5,"70 km NE of Miyako, Japan",1627617912738,142.4207,40.1664,40.48
4166,4.7,"21 km SSE of Hualien City, Taiwan",1627599316779,121.6497,23.7882,4.75
4167,4.5,Mariana Islands region,1627572570852,143.042,21.6175,303.72
4168,4.6,"73 km SE of Iwaki, Japan",1627543035436,141.5677,36.6841,42.87
4169,4.7,"64 km SSW of Yonakuni, Japan",1627533210932,122.727,23.9392,34.98
4170,4.5,"52 km SSE of Hasaki, Japan",1627496392455,141.0774,35.3003,37.55
4171,4.6,"5 km WNW of Iwase, Japan",1627404750841,140.0385,36.3686,79.3
4172,4.7,"Volcano Islands, Japan region",1627371595065,143.5852,25.508,10.0
4173,4.4,"11 km NW of Ise, Japan",1627364271134,136.619,34.5615,353.89
4174,4.6,"25 km ESE of Takahagi, Japan",1627360758530,140.9679,36.616,46.82
4175,4.6,"25 km ESE of Namie, Japan",1627330762539,141.2536,37.3756,92.47
4176,4.7,"10 km SE of Zhaozhou, China",1627317248657,125.4127,45.6127,10.0
4177,4.5,"88 km SSE of Kuril’sk, Russia",1627311074439,148.1888,44.4619,97.37
4178,4.6,"4 km ENE of Hualien City, Taiwan",1627299611405,121.6442,23.9947,10.0
4179,4.2,"12 km S of Ise, Japan",1627269786515,136.6864,34.369,368.25
4180,5.2,"73 km ENE of Mutsu, Japan",1627265775813,142.0615,41.4815,55.88
4181,4.5,"114 km SE of Hirara, Japan",1627259525086,125.9368,23.9505,10.0
4182,4.1,"Izu Islands, Japan region",1627213673949,137.4628,29.7787,509.22
4183,4.6,"127 km NNE of Hirara, Japan",1627168971382,125.5593,25.9272,94.68
4184,4.4,"Izu Islands, Japan region",1627077349714,139.6253,31.7581,151.7
4185,4.3,"Izu Islands, Japan region",1627027573324,141.4301,30.4979,10.0
4186,4.4,"77 km SE of Katsuren-haebaru, Japan",1626788036078,128.3966,25.8123,10.0
4187,4.3,"177 km SSE of Katsuura, Japan",1626764182549,141.044,33.6621,73.86
4188,4.5,"37 km SSE of Naze, Japan",1626757116869,129.579,28.037,40.29
4189,4.5,"133 km E of Iwaki, Japan",1626738083404,142.3738,36.9628,35.0
4190,4.9,"189 km E of Nago, Japan",1626735816993,129.8862,26.5506,10.0
4191,4.0,"162 km E of Namie, Japan",1626690196819,142.8409,37.4657,10.0
4192,4.1,Mariana Islands region,1626656957248,143.9188,21.7005,94.31
4193,4.6,"Izu Islands, Japan region",1626645377283,141.7377,32.2432,10.0
4194,4.2,"6 km E of Hualien City, Taiwan",1626607542250,121.6676,23.9862,6.56
4195,4.5,"30 km ESE of Muikamachi, Japan",1626603066691,139.2056,36.97,10.0
4196,4.6,"29 km ESE of Muikamachi, Japan",1626601808836,139.1938,36.9787,10.0
4197,4.6,"7 km ESE of Ikedach?, Japan",1626586550918,133.8743,33.9999,40.78
4198,4.3,"73 km E of Namie, Japan",1626538898130,141.8193,37.5737,51.25
4199,5.2,"29 km NE of Kitsuki, Japan",1626522599304,131.825,33.6171,63.64
4200,4.2,"21 km W of Hotaka, Japan",1626512871407,137.6439,36.3146,10.0
4201,4.2,"206 km SE of Katsuura, Japan",1626496061318,141.7963,33.7477,10.0
4202,4.4,"67 km S of Kushiro, Japan",1626475939196,144.3027,42.3657,35.0
4203,4.3,"132 km SSW of Itoman, Japan",1626455850624,127.0586,25.0627,10.0
4204,4.3,"6 km SE of Hualien City, Taiwan",1626444840668,121.6587,23.9387,8.07
4205,4.3,"174 km SSE of Shimoda, Japan",1626436239278,139.4569,33.1641,18.25
4206,4.3,"Izu Islands, Japan region",1626415309156,139.3865,33.1046,10.0
4207,4.4,"163 km SSE of Shimoda, Japan",1626414702590,139.5494,33.2932,10.0
4208,4.5,"163 km SSE of Shimoda, Japan",1626411295074,139.4827,33.2742,10.0
4209,4.2,"168 km SSE of Shimoda, Japan",1626409802295,139.4151,33.2096,10.0
4210,5.4,"163 km SSE of Shimoda, Japan",1626409197961,139.5273,33.2825,11.53
4211,4.6,"9 km ESE of Hualien City, Taiwan",1626391766369,121.6806,23.9323,10.0
4212,4.2,"10 km SE of Hualien City, Taiwan",1626390303384,121.6706,23.9012,6.9
4213,4.6,"143 km E of Miyako, Japan",1626347529170,143.5958,39.8665,11.74
4214,4.4,"Volcano Islands, Japan region",1626323314883,141.7513,25.6373,67.08
4215,4.3,"13 km SSE of Hualien City, Taiwan",1626282043591,121.6334,23.8598,5.89
4216,4.3,"6 km SSE of Hualien City, Taiwan",1626233792548,121.6399,23.925,10.0
4217,4.5,"Izu Islands, Japan region",1626220729210,141.5498,31.1049,19.28
4218,4.7,"8 km SSE of Hualien City, Taiwan",1626219927235,121.6352,23.91,10.0
4219,4.4,"10 km SSE of Hualien City, Taiwan",1626218069606,121.6511,23.8933,10.0
4220,4.7,"5 km SSE of Hualien City, Taiwan",1626217164915,121.6287,23.9296,10.0
4221,5.2,"8 km SSE of Hualien City, Taiwan",1626216725233,121.6227,23.902,10.0
4222,4.3,"Volcano Islands, Japan region",1626154875722,141.5756,24.6042,92.4
4223,4.4,"Bonin Islands, Japan region",1626128899503,142.8414,28.1096,10.0
4224,4.7,"Izu Islands, Japan region",1626097709406,141.8193,32.0222,10.0
4225,4.5,"142 km WSW of Naze, Japan",1625970851292,128.0941,27.9986,10.0
4226,4.6,"136 km WSW of Naze, Japan",1625942951457,128.1814,27.9418,10.0
4227,4.4,"254 km ESE of Namie, Japan",1625873303515,143.8249,37.0674,10.0
4228,5.3,"244 km E of Namie, Japan",1625862224792,143.7541,37.2826,19.07
4229,4.3,"31 km E of Hachinohe, Japan",1625847972041,141.8752,40.5044,66.39
4230,4.3,Mariana Islands region,1625818758772,143.1133,21.8121,10.0
4231,4.1,"41 km NNW of Kushiro, Japan",1625816834982,144.2396,43.3356,144.6
4232,4.5,"Bonin Islands, Japan region",1625811546581,141.5644,27.5083,10.0
4233,5.2,"Izu Islands, Japan region",1625743047109,143.6793,31.9596,10.0
4234,4.3,"Bonin Islands, Japan region",1625742571003,140.6663,27.3425,130.22
4235,4.5,Mariana Islands region,1625709349988,143.2035,21.5852,276.33
4236,5.1,"13 km SSE of Hualien City, Taiwan",1625695915267,121.6394,23.8585,7.05
4237,4.2,"Izu Islands, Japan region",1625684633981,141.6984,31.9552,10.0
4238,4.6,"150 km NW of Mikuni, Japan",1625677352572,134.9975,37.206,370.11
4239,4.5,"32 km SSE of Yanai, Japan",1625675075799,132.2509,33.6982,52.54
4240,4.6,"143 km WSW of Naze, Japan",1625669733806,128.0653,28.048,10.0
4241,4.3,"126 km SSE of Shikotan, Russia",1625665783507,147.5647,42.8395,10.0
4242,4.5,"18 km S of Hualien City, Taiwan",1625665108225,121.594,23.8146,10.0
